id,text,pos_tags
621,"Wasim rattled along to 30 not out , outscoring his partner who was unbeaten on 24 at the break , although the weather was again threatening to play the dominant role .","Wasim/NNP rattled/VBD along/RB to/TO 30/CD not/RB out/RB ,/, outscoring/VBG his/PRP$ partner/NN who/WP was/VBD unbeaten/VBN on/IN 24/CD at/IN the/DT break/NN ,/, although/IN the/DT weather/NN was/VBD again/RB threatening/VBG to/TO play/VB the/DT dominant/JJ role/NN ./."
622,"One-month swap was at 18.0 / 18.5 , two at 34.0 / 35.0 , three at 52.75 / 53.50 and six at 106.5 / 107.0 points .","One-month/JJ swap/NN was/VBD at/IN 18.0/CD //JJ 18.5/CD ,/, two/CD at/IN 34.0/CD //JJ 35.0/CD ,/, three/CD at/IN 52.75/CD //JJ 53.50/CD and/CC six/CD at/IN 106.5/CD //$ 107.0/CD points/NNS ./."
623,"to finish their rounds on the 7,149 yard , par 70 Firestone C.C","to/TO finish/VB their/PRP$ rounds/NNS on/IN the/DT 7,149/CD yard/NN ,/, par/NN 70/CD Firestone/CD C.C/NN"
624,"The task Mother Teresa began alone in 1949 in the slums of densely-populated Calcutta , and grew to touch the hearts of people around the world .","The/DT task/NN Mother/NNP Teresa/NNP began/VBD alone/RB in/IN 1949/CD in/IN the/DT slums/NNS of/IN densely-populated/JJ Calcutta/NNP ,/, and/CC grew/VBD to/TO touch/VB the/DT hearts/NNS of/IN people/NNS around/IN the/DT world/NN ./."
625,Coolee City WA 5.13 up .02 --- --- 4.7000 unc,Coolee/NNP City/NNP WA/NNP 5.13/CD up/RB .02/CD --/: -/: --/: -/: 4.7000/CD unc/NN
626,2. Anders Olofsson ( Sweden ) / Luciano della Noce ( Italy ) Ennea,2/CD ./. Anders/NNS Olofsson/NNP (/( Sweden/NNP )/) //VBP Luciano/NNP della/NN Noce/NNP (/( Italy/NNP )/) Ennea/NN
627,"Former businessman and soccer boss Bernard Tapie said that he would give up his seat in the National Assembly by Wednesday , the day a film by Claude Lelouche in which he stars opens in France .","Former/NNP businessman/NN and/CC soccer/NN boss/NN Bernard/NNP Tapie/NNP said/VBD that/IN he/PRP would/MD give/VB up/RP his/PRP$ seat/NN in/IN the/DT National/NNP Assembly/NNP by/IN Wednesday/NNP ,/, the/DT day/NN a/DT film/NN by/IN Claude/NNP Lelouche/NNP in/IN which/WDT he/PRP stars/VBZ opens/VBZ in/IN France/NNP ./."
628,A prison official said Yassin had a mild case of pneumonia .,A/DT prison/NN official/NN said/VBD Yassin/NNP had/VBD a/DT mild/JJ case/NN of/IN pneumonia/NN ./.
629,"Oklahoma 's Agricultural Statistics Service showed similar conditions , rating topsoil moisture levels as seven percent surplus , 81 percent adequate and 12 percent short to very short .","Oklahoma/NNP 's/POS Agricultural/NNP Statistics/NNPS Service/NNP showed/VBD similar/JJ conditions/NNS ,/, rating/NN topsoil/NN moisture/NN levels/NNS as/IN seven/CD percent/NN surplus/NN ,/, 81/CD percent/NN adequate/NN and/CC 12/CD percent/NN short/JJ to/TO very/RB short/JJ ./."
630,"While Clinton takes a train trip to the Democratic Convention that will renominate him on Wednesday for a second term , Gore is the bright star in the convention city now .","While/IN Clinton/NNP takes/VBZ a/DT train/NN trip/NN to/TO the/DT Democratic/JJ Convention/NNP that/WDT will/MD renominate/VB him/PRP on/IN Wednesday/NNP for/IN a/DT second/JJ term/NN ,/, Gore/NNP is/VBZ the/DT bright/JJ star/NN in/IN the/DT convention/NN city/NN now/RB ./."
631,Wasim Akram st Stewart b Croft 40,Wasim/NNP Akram/NNP st/VBD Stewart/NNP b/NN Croft/NNP 40/CD
632,Tromso 2 Kongsvinger 1,Tromso/$ 2/CD Kongsvinger/NNP 1/CD
633,"9,306,000 11,346,000 17,166,000 11,046,000","9,306,000/CD 11,346,000/CD 17,166,000/CD 11,046,000/CD"
634,"5. Mark McNulty ( Zimbabwe ) 254,247","5/CD ./. Mark/NNP McNulty/NNP (/( Zimbabwe/NNP )/) 254,247/CD"
635,He said the man on the videotape did not match the description given by the jewelry store owner .,He/PRP said/VBD the/DT man/NN on/IN the/DT videotape/NN did/VBD not/RB match/VB the/DT description/NN given/VBN by/IN the/DT jewelry/NN store/NN owner/NN ./.
636,"7-1-24-0 , Mushtaq Ahmed 7-2-11-0 , Aamir Sohail 2-1-4-0","7-1-24-0/JJ ,/, Mushtaq/NNP Ahmed/NNP 7-2-11-0/JJ ,/, Aamir/NNP Sohail/NNP 2-1-4-0/JJ"
637,"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota , the Department of Transportation said Friday .","The/DT U.S./NNP and/CC Colombian/JJ governments/NNS reached/VBD an/DT agreement/NN that/WDT will/MD allow/VB AMR/NNP Corp/NNP 's/POS American/NNP Airlines/NNPS to/TO operate/VB three/CD round-trip/JJ flights/NNS between/IN New/NNP York/NNP and/CC Bogota/NNP ,/, the/DT Department/NNP of/IN Transportation/NNP said/VBD Friday/NNP ./."
638,English County Championship,English/JJ County/NNP Championship/NNP
639,"THURSDAY , AUGUST 29TH SCHEDULE","THURSDAY/NNP ,/, AUGUST/NNP 29TH/CD SCHEDULE/NN"
640,"She will be accompanied by several officials who will sign a cultural agreement with South Africa , where the Dutch were the first European settlers in 1652 .","She/PRP will/MD be/VB accompanied/VBN by/IN several/JJ officials/NNS who/WP will/MD sign/VB a/DT cultural/JJ agreement/NN with/IN South/NNP Africa/NNP ,/, where/WRB the/DT Dutch/NNPS were/VBD the/DT first/JJ European/JJ settlers/NNS in/IN 1652/CD ./."
641,-- Moscow Newsroom +7095 941 8520,--/: Moscow/NNP Newsroom/NNP +7095/VBZ 941/CD 8520/CD
642,SOCCER - ETHIOPIA BEAT UGANDA ON PENALTIES IN AFRICAN NATIONS CUP .,SOCCER/NNP -/: ETHIOPIA/NNP BEAT/NNP UGANDA/NNP ON/NNP PENALTIES/NNP IN/NNP AFRICAN/NNP NATIONS/NNP CUP/NNP ./.
643,Frankfurt was the one bright spot in Europe .,Frankfurt/NNP was/VBD the/DT one/CD bright/NN spot/NN in/IN Europe/NNP ./.
644,There was no immediate comment on the report from the White House .,There/EX was/VBD no/DT immediate/JJ comment/NN on/IN the/DT report/NN from/IN the/DT White/NNP House/NNP ./.
645,"Most , including former president F.W. de Klerk and African National Congress Deputy President Thabo Mbeki , offered apologies for any mistakes they had made and accepted broad responsibility for the actions of their foot soldiers .","Most/JJS ,/, including/VBG former/JJ president/NN F.W/NNP ./. de/VB Klerk/NNP and/CC African/NNP National/NNP Congress/NNP Deputy/NNP President/NNP Thabo/NNP Mbeki/NNP ,/, offered/VBD apologies/NNS for/IN any/DT mistakes/NNS they/PRP had/VBD made/VBN and/CC accepted/VBN broad/JJ responsibility/NN for/IN the/DT actions/NNS of/IN their/PRP$ foot/NN soldiers/NNS ./."
646,3. Paul Koech ( Kenya ) 26:56.78,3/LS ./. Paul/NNP Koech/NNP (/( Kenya/NNP )/) 26:56.78/CD
647,NEW YORK 1996-08-22,NEW/JJ YORK/NNP 1996-08-22/NN
648,"7,718,000 6,828,000 14,668,000 13,091,000","7,718,000/CD 6,828,000/CD 14,668,000/CD 13,091,000/CD"
649,** Ciputra Development on reports of a plan to build property projects worth $ 2 billion in Jakarta and Surabaya .,*/JJ */NNP Ciputra/NNP Development/NNP on/IN reports/NNS of/IN a/DT plan/NN to/TO build/VB property/NN projects/NNS worth/JJ $/$ 2/CD billion/CD in/IN Jakarta/NNP and/CC Surabaya/NNP ./.
650,SYDNEY 1996-08-23,SYDNEY/NNP 1996-08-23/JJ
651,Vitesse Arnhem upstaged Utrecht 1-0 despite ending the match with only nine men following the dismissal of defenders Raymond Atteveld and Erwin van der Looi .,Vitesse/NNP Arnhem/NNP upstaged/VBD Utrecht/NNP 1-0/JJ despite/IN ending/VBG the/DT match/NN with/IN only/JJ nine/CD men/NNS following/VBG the/DT dismissal/NN of/IN defenders/NNS Raymond/NNP Atteveld/NNP and/CC Erwin/NNP van/NNP der/NN Looi/NNP ./.
652,Pescara 's Ottavio Palladini shattered Parma with goals in the second and fourth minutes .,Pescara/NNP 's/POS Ottavio/NNP Palladini/NNP shattered/VBD Parma/NNP with/IN goals/NNS in/IN the/DT second/JJ and/CC fourth/JJ minutes/NNS ./.
653,Ajax Amsterdam 2 1 0 1 1 2 3,Ajax/NNP Amsterdam/NNP 2/CD 1/CD 0/CD 1/CD 1/CD 2/CD 3/CD
654,"Including the costs of the two abandoned wells , the company said , these first prospects have added to reserves at a finding cost of about U.S. $ 2 per barrel of oil equivalent .","Including/VBG the/DT costs/NNS of/IN the/DT two/CD abandoned/VBD wells/NNS ,/, the/DT company/NN said/VBD ,/, these/DT first/JJ prospects/NNS have/VBP added/VBN to/TO reserves/NNS at/IN a/DT finding/VBG cost/NN of/IN about/IN U.S./NNP $/$ 2/CD per/IN barrel/NN of/IN oil/NN equivalent/NN ./."
655,"66 69 68 , Francisco Cea ( Spain ) 68 66 69 , Pedro Linhart","66/CD 69/CD 68/CD ,/, Francisco/NNP Cea/NNP (/( Spain/NNP )/) 68/CD 66/CD 69/CD ,/, Pedro/NNP Linhart/NNP"
656,"201 Stephen Ames ( Trinidad ) 68 65 68 , Roger Chapman 72 62 67 ,","201/CD Stephen/NNP Ames/NNP (/( Trinidad/NNP )/) 68/CD 65/CD 68/CD ,/, Roger/NNP Chapman/NNP 72/CD 62/CD 67/CD ,/,"
657,Southend 3 0 1 2 1 7 1,Southend/VB 3/CD 0/CD 1/CD 2/CD 1/CD 7/CD 1/CD
658,Namibia 6 Botswana 0,Namibia/NNP 6/CD Botswana/NNP 0/CD
659,Alaniya Vladikavkaz 24 16 5 3 48 25 53,Alaniya/NNP Vladikavkaz/NNP 24/CD 16/CD 5/CD 3/CD 48/CD 25/CD 53/CD
660,Main Tunisian opposition party ousted from HQ .,Main/NNP Tunisian/NNP opposition/NN party/NN ousted/VBD from/IN HQ/NNP ./.
661,league soccer match on Sunday :,league/NN soccer/NN match/NN on/IN Sunday/NNP :/:
662,Gimnasia-Jujuy 1 Platense 0,Gimnasia-Jujuy/JJ 1/CD Platense/NNP 0/CD
663,WESTERN DIVISION,WESTERN/NNP DIVISION/NNP
664,3-mth Helibor 3.40 pct 3.40 pct,3-mth/JJ Helibor/NNP 3.40/CD pct/NN 3.40/CD pct/NN
665,Lada Togliatti 1 Spartak Moscow 1,Lada/NNP Togliatti/NNP 1/CD Spartak/NNP Moscow/NNP 1/CD
666,The BLOM Stock Index which covers both markets rose 0.04 percent to 903.09 and the LISPI index rose 0.02 percent to 81.58 .,The/DT BLOM/NNP Stock/NNP Index/NNP which/WDT covers/VBZ both/DT markets/NNS rose/VBD 0.04/CD percent/NN to/TO 903.09/CD and/CC the/DT LISPI/NNP index/NN rose/VBD 0.02/CD percent/NN to/TO 81.58/CD ./.
667,Vitesse Arnhem 1 ( Vierklau 85th ) Sparta Rotterdam 1 ( Gerard,Vitesse/NNP Arnhem/NNP 1/CD (/( Vierklau/NNP 85th/CD )/) Sparta/NNP Rotterdam/NNP 1/CD (/( Gerard/NNP
668,His deputy earlier speculated at least 10 days .,His/PRP$ deputy/NN earlier/RBR speculated/VBN at/IN least/JJS 10/CD days/NNS ./.
669,LAST JCR LAST JBRI A LAST NIS,LAST/NNP JCR/NNP LAST/NNP JBRI/NNP A/NNP LAST/NNP NIS/NNP
670,"In announcing its decision , Penn Treaty said it "" will continue to actively pursue entering into the New York long-term care market through licensing or by acquisition . ""","In/IN announcing/VBG its/PRP$ decision/NN ,/, Penn/NNP Treaty/NNP said/VBD it/PRP ``/`` will/MD continue/VB to/TO actively/RB pursue/VB entering/VBG into/IN the/DT New/NNP York/NNP long-term/JJ care/NN market/NN through/IN licensing/NN or/CC by/IN acquisition/NN ./. ``/``"
671,2-2 on aggregate .,2-2/JJ on/IN aggregate/NN ./.
672,Constructors ' championship :,Constructors/NNS '/POS championship/NN :/:
673,CHICAGO 1996-08-27,CHICAGO/NNP 1996-08-27/JJ
674,"The IOC tender had "" a bearish impact , but not a great impact , "" one German player said .","The/DT IOC/NNP tender/NN had/VBD ``/`` a/DT bearish/JJ impact/NN ,/, but/CC not/RB a/DT great/JJ impact/NN ,/, ``/`` one/CD German/NNP player/NN said/VBD ./."
675,"Johnson , the 200 metres world record holder , and Britain 's 1992 Olympic 100 champion Christie confirmed on Thursday that they would join 100 record holder Bailey and Namibia 's Frankie Fredericks in one of the greatest 4x100 squads ever assembled .","Johnson/NNP ,/, the/DT 200/CD metres/NNS world/NN record/NN holder/NN ,/, and/CC Britain/NNP 's/POS 1992/CD Olympic/NNP 100/CD champion/NN Christie/NNP confirmed/VBD on/IN Thursday/NNP that/IN they/PRP would/MD join/VB 100/CD record/NN holder/NN Bailey/NNP and/CC Namibia/NNP 's/POS Frankie/NNP Fredericks/NNP in/IN one/CD of/IN the/DT greatest/JJS 4x100/CD squads/NNS ever/RB assembled/VBD ./."
676,Extras ( b-1 lb-8 w-3 nb-3 ) 15,Extras/NNS (/( b-1/JJ lb-8/JJ w-3/JJ nb-3/NN )/) 15/CD
677,"At Minnesota , Ken Hill allowed two runs en route to his sixth complete game of the season and Rusty Greer added three hits , including a homer , and two RBI as the red-hot Texas Rangers routed the Twins 11-2 .","At/IN Minnesota/NNP ,/, Ken/NNP Hill/NNP allowed/VBD two/CD runs/NNS en/IN route/NN to/TO his/PRP$ sixth/JJ complete/JJ game/NN of/IN the/DT season/NN and/CC Rusty/NNP Greer/NNP added/VBD three/CD hits/NNS ,/, including/VBG a/DT homer/NN ,/, and/CC two/CD RBI/NNP as/IN the/DT red-hot/JJ Texas/NNP Rangers/NNPS routed/VBD the/DT Twins/NNP 11-2/JJ ./."
678,"MINNETONKA , Minn .","MINNETONKA/NNP ,/, Minn/NNP ./."
679,- High Court officials have unearthed police-run human cages at Tando Allahyar near Hyderabad .,-/: High/JJ Court/NNP officials/NNS have/VBP unearthed/VBN police-run/JJ human/JJ cages/NNS at/IN Tando/NNP Allahyar/NNP near/IN Hyderabad/NNP ./.
680,Sylvie Florence,Sylvie/NNP Florence/NNP
681,"Lebed interrupted talks with Chechnya 's separatists on a political deal on Sunday , saying he had to consult with Yeltsin .","Lebed/NNP interrupted/VBD talks/NNS with/IN Chechnya/NNP 's/POS separatists/NNS on/IN a/DT political/JJ deal/NN on/IN Sunday/NNP ,/, saying/VBG he/PRP had/VBD to/TO consult/VB with/IN Yeltsin/NNP ./."
682,"after Tuesday 's matches ( tabulated under played , won , drawn ,","after/IN Tuesday/NNP 's/POS matches/NNS (/( tabulated/VBN under/IN played/VBN ,/, won/VBD ,/, drawn/NN ,/,"
683,"Both Meri , 67 , and Ruutel , 68 will automatically be listed as candidates but the election will also be open to new nominations with the backing of any 21 members of the college .","Both/DT Meri/NNP ,/, 67/CD ,/, and/CC Ruutel/NNP ,/, 68/CD will/MD automatically/RB be/VB listed/VBN as/IN candidates/NNS but/CC the/DT election/NN will/MD also/RB be/VB open/JJ to/TO new/JJ nominations/NNS with/IN the/DT backing/NN of/IN any/DT 21/CD members/NNS of/IN the/DT college/NN ./."
684,UAG 1 Neza 2,UAG/$ 1/CD Neza/NNP 2/CD
685,"An Iraqi Kurdish group on Wednesday said Iraq was massing troops near Kurdish regions in the north , where a U.S.-led allied air force protects the local population against attacks from Baghdad .","An/DT Iraqi/NNP Kurdish/NNP group/NN on/IN Wednesday/NNP said/VBD Iraq/NNP was/VBD massing/VBG troops/NNS near/IN Kurdish/JJ regions/NNS in/IN the/DT north/NN ,/, where/WRB a/DT U.S.-led/JJ allied/JJ air/NN force/NN protects/VBZ the/DT local/JJ population/NN against/IN attacks/NNS from/IN Baghdad/NNP ./."
686,"Hashimoto , who arrived at 11 a.m. ( 1700 GMT ) , showed no sign of having felt the quake , witnesses said .","Hashimoto/NNP ,/, who/WP arrived/VBD at/IN 11/CD a.m./NN (/( 1700/CD GMT/NNP )/) ,/, showed/VBD no/DT sign/NN of/IN having/VBG felt/VBD the/DT quake/NN ,/, witnesses/NNS said/VBD ./."
687,M. Dekker not out 8,M./NNP Dekker/NNP not/RB out/IN 8/CD
688,"Chua said offenders could face a two-year prison sentence and a maximum fine of 5,000 ringgit ( $ 2000 ) .","Chua/NNP said/VBD offenders/NNS could/MD face/VB a/DT two-year/JJ prison/NN sentence/NN and/CC a/DT maximum/JJ fine/NN of/IN 5,000/CD ringgit/NN (/( $/$ 2000/CD )/) ./."
689,- Parliament completes draft law on protection of river waters in Iraq .,-/: Parliament/NN completes/VBZ draft/JJ law/NN on/IN protection/NN of/IN river/NN waters/NNS in/IN Iraq/NNP ./.
690,"70 Tim Herron , Duffy Waldorf , Davis Love , Anders Forsbrand","70/CD Tim/NNP Herron/NNP ,/, Duffy/NNP Waldorf/NNP ,/, Davis/NNP Love/NNP ,/, Anders/NNP Forsbrand/NNP"
691,BOSTON AT CALIFORNIA,BOSTON/NNP AT/NNP CALIFORNIA/NNP
692,"-- John Gilardi , Frankfurt Newsroom , +49 69 756525","--/: John/NNP Gilardi/NNP ,/, Frankfurt/NNP Newsroom/NNP ,/, +49/VBD 69/CD 756525/CD"
693,"LAST SALE : $ 7,330,000 ( MBIA ) 3/1/90 @ 6.14900 % NIC ; 4yrs 4mos Avg ; BBI-7.27 %","LAST/JJ SALE/NNP :/: $/$ 7,330,000/CD (/( MBIA/NNP )/) 3/1/90/CD @/$ 6.14900/CD %/NN NIC/NNP ;/: 4yrs/CD 4mos/CD Avg/NNP ;/: BBI-7.27/CD %/NN"
694,SoCal Edison sees 2 power lines back today .,SoCal/NNP Edison/NNP sees/VBZ 2/CD power/NN lines/NNS back/RB today/NN ./.
695,"2 - Christopher Wreh ( Guingamp ) , Marc-Vivien Foe ( Lens ) , Enzo","2/CD -/: Christopher/NN Wreh/NNP (/( Guingamp/NNP )/) ,/, Marc-Vivien/JJ Foe/NNP (/( Lens/NNP )/) ,/, Enzo/NNP"
696,But Taha said that the absence of relevent legislations may have resulted in some mistakes by some security officials .,But/CC Taha/NNP said/VBD that/IN the/DT absence/NN of/IN relevent/JJ legislations/NNS may/MD have/VB resulted/VBN in/IN some/DT mistakes/NNS by/IN some/DT security/NN officials/NNS ./.
697,"A crowd of 2,000 paid $ 10 a head to hear the former star running back for the Buffalo Bills professional football club and a Football Hall of Fame member on Wednesday night .","A/DT crowd/NN of/IN 2,000/CD paid/VBD $/$ 10/CD a/DT head/NN to/TO hear/VB the/DT former/JJ star/NN running/VBG back/RB for/IN the/DT Buffalo/NNP Bills/NNP professional/JJ football/NN club/NN and/CC a/DT Football/NNP Hall/NNP of/IN Fame/NNP member/NN on/IN Wednesday/NNP night/NN ./."
698,""" If they 're saying at least 20 percent , then their internal forecasts are probably saying 25 or 30 percent , "" said one Sydney media analyst who declined to be named .","``/`` If/IN they/PRP 're/VBP saying/VBG at/IN least/JJS 20/CD percent/NN ,/, then/RB their/PRP$ internal/JJ forecasts/NNS are/VBP probably/RB saying/VBG 25/CD or/CC 30/CD percent/NN ,/, ``/`` said/VBD one/CD Sydney/NNP media/NNS analyst/NN who/WP declined/VBD to/TO be/VB named/VBN ./."
699,"With 2.5 percent gross domestic product growth expected for 1996 , new job growth should slowly lower the unemployment rate over the rest of the year .","With/IN 2.5/CD percent/NN gross/JJ domestic/JJ product/NN growth/NN expected/VBN for/IN 1996/CD ,/, new/JJ job/NN growth/NN should/MD slowly/VB lower/JJR the/DT unemployment/NN rate/NN over/IN the/DT rest/NN of/IN the/DT year/NN ./."
700,HONG KONG 1996-08-22,HONG/NNP KONG/NNP 1996-08-22/JJ
701,World Series cricket match between India and Sri Lanka on,World/NNP Series/NNP cricket/NN match/NN between/IN India/NNP and/CC Sri/NNP Lanka/NNP on/IN
702,Conversion : Boeta Wessels .,Conversion/NN :/: Boeta/NNP Wessels/NNP ./.
703,Criciuma 5 1 2 2 7 8 5,Criciuma/NNP 5/CD 1/CD 2/CD 2/CD 7/CD 8/CD 5/CD
704,SOCCER - PORTUGUESE FIRST DIVISION RESULT .,SOCCER/NNP -/: PORTUGUESE/NNP FIRST/NNP DIVISION/NNP RESULT/NNP ./.
705,"NUREMBERG , Germany 1996-08-28","NUREMBERG/NNP ,/, Germany/NNP 1996-08-28/CD"
706,He said caps and floors would be well bid after the round of interest rate cuts due to the fact these rates should stay low at the short end .,He/PRP said/VBD caps/NNS and/CC floors/NNS would/MD be/VB well/RB bid/NN after/IN the/DT round/NN of/IN interest/NN rate/NN cuts/NNS due/JJ to/TO the/DT fact/NN these/DT rates/NNS should/MD stay/VB low/JJ at/IN the/DT short/JJ end/NN ./.
707,Bohdan Ulihrach ( Czech Republic ) vs. 14 - Alberto Costa,Bohdan/NNP Ulihrach/NNP (/( Czech/NNP Republic/NNP )/) vs./FW 14/CD -/: Alberto/NN Costa/NN
708,MANAMA 1996-08-22,MANAMA/NNP 1996-08-22/JJ
709,"Lead batteries , delivered consumer 4.5 to 6.0 cents / pound","Lead/JJ batteries/NNS ,/, delivered/VBD consumer/NN 4.5/CD to/TO 6.0/CD cents/NNS //JJ pound/NN"
710,Tami Whitlinger Jones ( U.S. ) beat Amy Frazier ( U.S. ) 7-6 ( 7-3 ) 6-2,Tami/NNP Whitlinger/NNP Jones/NNP (/( U.S./NNP )/) beat/NN Amy/NNP Frazier/NNP (/( U.S./NNP )/) 7-6/CD (/( 7-3/CD )/) 6-2/NN
711,"Bonnet , who has been coaching the Kwazulu-Natal provincial team , takes over from Englishman Gavin Featherstone who took South Africa to 10th place in the Olympic Games in Atlanta .","Bonnet/NNP ,/, who/WP has/VBZ been/VBN coaching/VBG the/DT Kwazulu-Natal/JJ provincial/JJ team/NN ,/, takes/VBZ over/IN from/IN Englishman/NNP Gavin/NNP Featherstone/NNP who/WP took/VBD South/NNP Africa/NNP to/TO 10th/CD place/NN in/IN the/DT Olympic/NNP Games/NNPS in/IN Atlanta/NNP ./."
712,"The callers said his life could be cut short , the newspaper said .","The/DT callers/NNS said/VBD his/PRP$ life/NN could/MD be/VB cut/VBN short/JJ ,/, the/DT newspaper/NN said/VBD ./."
