id,label
13235,positive
13236,positive
13237,negative
13238,negative
13239,negative
13240,negative
13241,positive
13242,positive
13243,negative
13244,positive
13245,positive
13246,positive
13247,positive
13248,positive
13249,positive
13250,negative
13251,positive
13252,negative
13253,positive
13254,positive
13255,negative
13256,negative
13257,positive
13258,negative
13259,positive
13260,negative
13261,negative
13262,positive
13263,negative
13264,positive
13265,positive
13266,negative
13267,positive
13268,negative
13269,negative
13270,negative
13271,positive
13272,negative
13273,negative
13274,negative
13275,positive
13276,negative
13277,positive
13278,negative
13279,negative
13280,negative
13281,negative
13282,positive
13283,positive
13284,positive
13285,positive
13286,positive
13287,negative
13288,negative
13289,positive
13290,negative
13291,positive
13292,positive
13293,positive
13294,positive
13295,positive
13296,negative
13297,negative
13298,positive
13299,positive
13300,positive
13301,positive
13302,negative
13303,negative
13304,negative
13305,negative
13306,negative
13307,negative
13308,negative
13309,negative
13310,negative
13311,negative
13312,negative
13313,positive
13314,positive
13315,positive
13316,positive
13317,negative
13318,positive
13319,positive
13320,positive
13321,negative
13322,positive
13323,positive
13324,positive
13325,negative
13326,negative
13327,negative
13328,negative
13329,negative
13330,negative
13331,negative
13332,negative
13333,positive
13334,positive
13335,negative
13336,positive
13337,negative
13338,negative
13339,negative
13340,positive
13341,positive
13342,negative
13343,negative
13344,positive
13345,positive
13346,positive
13347,negative
13348,positive
13349,positive
13350,positive
13351,positive
13352,positive
13353,positive
13354,positive
13355,negative
13356,positive
13357,positive
13358,positive
13359,positive
13360,positive
13361,positive
13362,negative
13363,negative
13364,positive
13365,positive
13366,positive
13367,positive
13368,positive
13369,negative
13370,negative
13371,positive
13372,positive
13373,negative
13374,positive
13375,positive
13376,negative
13377,positive
13378,positive
13379,positive
13380,negative
13381,positive
13382,positive
13383,positive
13384,negative
13385,negative
13386,negative
13387,negative
13388,positive
13389,positive
13390,negative
13391,negative
13392,positive
13393,positive
13394,positive
13395,negative
13396,positive
13397,positive
13398,positive
13399,positive
13400,positive
13401,negative
13402,negative
13403,negative
13404,positive
13405,positive
13406,negative
13407,positive
13408,positive
13409,positive
13410,negative
13411,negative
13412,negative
13413,negative
13414,positive
13415,negative
13416,negative
13417,negative
13418,negative
13419,negative
13420,positive
13421,negative
13422,negative
13423,negative
13424,negative
13425,positive
13426,positive
13427,positive
13428,negative
13429,negative
13430,positive
13431,positive
13432,positive
13433,positive
13434,negative
13435,positive
13436,positive
13437,positive
13438,negative
13439,negative
13440,positive
13441,negative
13442,positive
13443,positive
13444,negative
13445,positive
13446,negative
13447,negative
13448,negative
13449,positive
13450,positive
13451,negative
13452,negative
13453,negative
13454,negative
13455,negative
13456,negative
13457,positive
13458,positive
13459,negative
13460,negative
13461,positive
13462,positive
13463,positive
13464,negative
13465,negative
13466,negative
13467,negative
13468,negative
13469,positive
13470,negative
13471,negative
13472,positive
13473,negative
13474,positive
13475,positive
13476,positive
13477,positive
13478,positive
13479,positive
13480,positive
13481,positive
13482,positive
13483,positive
13484,negative
13485,negative
13486,negative
13487,positive
13488,negative
13489,positive
13490,negative
13491,negative
13492,negative
13493,negative
13494,positive
13495,negative
13496,negative
13497,negative
13498,positive
13499,negative
13500,negative
13501,positive
13502,positive
13503,positive
13504,negative
13505,negative
13506,negative
13507,negative
13508,negative
13509,positive
13510,positive
13511,negative
13512,positive
13513,negative
13514,negative
13515,negative
13516,negative
13517,positive
13518,positive
13519,positive
13520,positive
13521,negative
13522,positive
13523,positive
13524,negative
13525,positive
13526,negative
13527,positive
13528,positive
13529,negative
13530,negative
13531,negative
13532,negative
13533,positive
13534,positive
13535,positive
13536,positive
13537,positive
13538,positive
13539,positive
13540,negative
13541,negative
13542,negative
13543,positive
13544,positive
13545,negative
13546,negative
13547,positive
13548,negative
13549,positive
13550,positive
13551,positive
13552,negative
13553,positive
13554,negative
13555,negative
13556,positive
13557,negative
13558,positive
13559,positive
13560,positive
13561,positive
13562,positive
13563,positive
13564,positive
13565,negative
13566,negative
13567,positive
13568,positive
13569,negative
13570,negative
13571,negative
13572,negative
13573,positive
13574,negative
13575,positive
13576,negative
13577,negative
13578,negative
13579,positive
13580,positive
13581,positive
13582,positive
13583,negative
13584,negative
13585,positive
13586,negative
13587,negative
13588,negative
13589,negative
13590,positive
13591,negative
13592,negative
13593,positive
13594,negative
13595,negative
13596,positive
13597,negative
13598,positive
13599,negative
13600,negative
13601,positive
13602,negative
13603,positive
13604,negative
13605,negative
13606,negative
13607,negative
13608,negative
13609,positive
13610,negative
13611,positive
13612,negative
13613,positive
13614,negative
13615,positive
13616,positive
13617,positive
13618,negative
13619,negative
13620,negative
13621,negative
13622,positive
13623,negative
13624,negative
13625,negative
13626,negative
13627,negative
13628,negative
13629,positive
13630,positive
13631,negative
13632,positive
13633,negative
13634,negative
13635,positive
13636,positive
13637,positive
13638,negative
13639,negative
13640,negative
13641,positive
13642,positive
13643,positive
13644,positive
13645,positive
13646,positive
13647,positive
13648,negative
13649,positive
13650,negative
13651,positive
13652,negative
13653,positive
13654,positive
13655,positive
13656,positive
13657,positive
13658,negative
13659,positive
13660,positive
13661,negative
13662,negative
13663,positive
13664,positive
13665,positive
13666,negative
13667,negative
13668,positive
13669,positive
13670,positive
13671,positive
13672,positive
13673,negative
13674,positive
13675,positive
13676,positive
13677,positive
13678,negative
13679,negative
13680,positive
13681,positive
13682,positive
13683,negative
13684,negative
13685,negative
13686,negative
13687,positive
13688,positive
13689,negative
13690,negative
13691,positive
13692,negative
13693,negative
13694,negative
13695,negative
13696,negative
13697,negative
13698,positive
13699,positive
13700,positive
13701,positive
13702,positive
13703,negative
13704,negative
13705,positive
13706,positive
13707,negative
13708,negative
13709,negative
13710,negative
13711,positive
13712,negative
13713,negative
13714,positive
13715,positive
