id,text
12845,that 's old-fashioned in all the best possible ways 
12846,if the screenplay falls somewhat short 
12847,beautifully 
12848,turntablism 
12849,seems a prostituted muse ... 
12850,"it is supposed to be , but ca n't really call it a work of art "
12851,recommend this film more 
12852,deflated as he does 
12853,"it should be interesting , it should be poignant , it turns out to be affected and boring . "
12854,elevated by it -- the kind of movie 
12855,only thing missing 
12856,for one of the worst movies of one year 
12857,interesting social 
12858,become almost as operatic to us as they are to her characters 
12859,is a film that manages to find greatness in the hue of its drastic iconography . 
12860,inappropriate 
12861,"the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial . "
12862,fascinating and 
12863,carefully choreographed atrocities 
12864,paced and satisfying 
12865,drowning 's too good for this sucker . 
12866,have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for 
12867,"approaches his difficult , endless work with remarkable serenity and discipline . "
12868,"one of the finest , most humane and important holocaust movies ever made . "
12869,long-lived friendships 
12870,i hate it . 
12871,attractive and 
12872,"you need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work . "
12873,bloated plot 
12874,"of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film "
12875,"a film really has to be exceptional to justify a three hour running time , "
12876,"taken as a whole , the tuxedo does n't add up to a whole lot . "
12877,have a good shot 
12878,"written , flatly "
12879,"veered off too far into the exxon zone , and "
12880,make j.k. rowling 's marvelous series into a deadly bore 
12881,it 's because there 's no discernible feeling beneath the chest hair 
12882,it is quite a vision . 
12883,restrictive 
12884,benefits from having a real writer plot out all of the characters ' moves and overlapping story 
12885,horrible '' and `` terrible 
12886,beautifully filmed 
12887,somewhat cumbersome 
12888,", scoob and shag do n't eat enough during the film . ' "
12889,will enjoy themselves . 
12890,undeniably worthy and devastating 
12891,"standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill "
12892,it would be better as a diary or documentary 
12893,considerable talents 
12894,is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory 
12895,wall 
12896,great character interaction . 
12897,"the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why . "
12898,grace this deeply touching melodrama 
12899,best actress 
12900,clever by about nine-tenths 
12901,what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion 
12902,"a funny , puzzling movie "
12903,surprisingly shoddy 
12904,thrilling combination 
12905,seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory . 
12906,"is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers "
12907,everyone should be able to appreciate the wonderful cinematography and naturalistic acting . 
12908,the densest distillation of roberts ' movies 
12909,entry number twenty the worst of the brosnan bunch 
12910,many good ideas as bad is the cold comfort that chin 's film serves up with style and empathy 
12911,is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage 
12912,"it 's just weirdness for the sake of weirdness , and where human nature should be ingratiating , it 's just grating "
12913,", pinocchio never quite achieves the feel of a fanciful motion picture . "
12914,sad ending 
12915,as the long-faced sad sack 
12916,really vocalized 
12917,a bit too much like an infomercial for ram dass 's latest book aimed at the boomer 
12918,"the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes . "
12919,ebullient affection 
12920,revelatory and 
12921,"all he 's done is to reduce everything he touches to a shrill , didactic cartoon "
12922,draws its considerable power from simplicity . 
12923,upscale 
12924,bad luck and 
12925,does n't so much phone in his performance as fax it . 
12926,the audience gets pure escapism 
12927,although this idea is `` new '' the results are tired 
12928,"manages just to be depressing , as the lead actor phones in his autobiographical performance "
12929,"the real star of this movie is the score , as in the songs translate well to film , and it 's really well directed "
12930,create and sustain a mood 
12931,"immensely ambitious , different than anything that 's been done before and "
12932,multi-layered and profoundly humanist ( not to mention gently political ) meditation 
12933,unexpectedly sweet story 
12934,"are disjointed , flaws that have to be laid squarely on taylor 's doorstep . "
12935,prejudice 
12936,low budget 
12937,"it takes you somewhere you 're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it 's surprisingly old-fashioned . "
12938,showing us well-thought stunts or a car chase 
12939,of high hilarity 
12940,acting horribly 
12941,without you has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . 
12942,"up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars "
12943,becoming 
12944,damn funny stuff 
12945,offers no new insight on the matter 
12946,"no , it 's not as single-minded as john carpenter 's original , but it 's sure a lot smarter and more unnerving than the sequels . "
12947,"seems as funny as it did in analyze this , not even joe viterelli as de niro 's right-hand goombah . "
